lat,lng,pop
55.21456053250654,-162.04990561674379,579
-79.01970313308269,-21.650353869543267,839
4.003839908907096,179.21211617054792,405
-33.512012294653815,139.60242868678029,206
-65.70130638395958,-140.18160396444694,275
16.09273676527296,-155.81261046678586,27
80.2436889037343,108.3176097624883,8
-74.35091846227985,-167.2943447471111,912
5.221689885636607,142.25602446961312,788
44.8040033098805,174.96005192430124,182
-65.83276345953178,85.07973050735029,793
-85.07696611510707,138.65812049627766,145
73.56323388299765,-12.397422285405696,233
-74.37107224154224,16.041241954089543,848
-43.65064600066785,141.9030658360212,278
88.5031374896214,85.78393637178499,711
-70.56889736440768,-129.42903268029056,53
-46.369342859474145,-105.18383178979963,720
20.296730809747785,95.59144578146118,114
-29.44168417406179,122.82515657335813,879
-81.89943038442195,1.690113022471536,508
-89.69557673726155,-83.43530610285578,721
-26.916522210267104,-65.61866350075312,527
-71.91965675503057,162.223187486891,969
21.667331460351846,-114.29317803747092,579
-25.90441513749876,10.4665361730126,304
-2.1644553193722373,154.40312172863997,9
85.63969759398788,-136.605159947397,880
-15.251968977532542,-29.918151154221135,517
-84.84800799907705,112.43949956844699,371
79.3125639060128,-107.47832870560669,326
-64.48798778409929,10.611992573874033,469
-25.32451770706939,65.614556301672,627
61.819888848083224,137.01380843090988,201
24.90034885097964,163.9362037825236,163
-35.727141029894604,-106.6399775171536,746
-60.896218660719434,-20.84158670395638,470
76.475150064531,-155.10354427945296,524
-2.2709066478132627,47.1802098836084,104
42.91604064518708,56.052166440421615,336
-43.13042214255719,110.37681586636916,521
-24.84736556171397,82.51964272581216,60
-36.72390032614217,-81.10026854624932,79
6.012384042632377,152.99686421717468,137
-16.023229689883365,-97.26221809801434,577
31.583403165207997,-157.37572534752707,744
8.03149254731926,-113.11823052035433,576
-59.95805883476125,4.807142913169002,935
-61.1112099514725,-104.82781993470802,667
27.903674505850802,-29.14270070494345,416
-46.564441595460295,27.671432347978566,598
85.34245451544803,-117.31526055977253,22
-26.161626076770972,111.02952224858484,650
74.18515452786039,-130.37073272295498,919
-34.029440994587496,-107.47913741346245,436
0.08898197708606403,68.89928318619945,603
40.48682028949838,-117.55009948376207,642
0.7479456303219791,-105.14473241951274,719
-55.582398115911715,-131.73282657291216,384
-76.24975073119255,170.63758694062227,969
34.57058231096619,-55.72745365155569,65
-56.11136510306601,-172.32316930791015,644
-53.069407096558706,128.72334390754912,344
37.55378771948507,-179.64728902409763,944
61.32389123985493,92.07244394189269,82
6.821393624409268,83.25673596111477,634
-63.93976836928505,-33.619418739760846,629
-13.90922720291573,12.144588738083627,79
60.46129128732025,24.175327033562723,267
30.85436791508465,115.86632599502167,353
79.68638202722403,-174.2357681402271,253
11.739132179309621,-137.53083958899646,977
52.98736066212115,-95.1238256012852,119
-79.38726545863513,82.82759345099362,412
55.878489861163644,166.6378838318795,143
26.569249538871688,-110.10896897754756,265
-58.84056752555158,-30.974193032552336,795
-62.266363455853295,-5.459900775650141,104
-84.94365992270474,-68.91609903790643,848
55.042743983189524,-143.0402489536637,521
47.575713704803775,155.63270019493723,234
84.92313172518215,168.4092918697973,628
-16.159947767445274,72.66318808724319,734
-23.00015536354543,-70.55457127114298,652
-72.54954040878367,-171.38009247079128,905
49.25546695410665,-151.63157792182807,148
-18.38633882261142,-70.24690581001548,99
66.12507773487741,-34.88173917019731,92
-25.54251637437052,-105.1419851716351,17
62.48726464084831,130.73389382525602,907
83.3766445996732,-103.15097133259758,316
63.65725470277201,4.405837798108564,958
-13.111034616207917,6.790592626709298,133
-74.149664372913,165.27868929590147,6
74.47066364050218,86.71540790641973,844
-31.12879812805643,-16.45213694777314,345
61.51739048688043,68.50809720701085,915
-20.105853500992254,134.54855197281847,512
-9.581525261478092,-63.54773221774188,501
-46.36941499639039,22.702530654564185,643
-88.16659249047586,-128.02614274844643,627
-18.285353139356985,81.7425181963257,491
18.71116765980524,21.8483180422258,966
-29.047264449879023,-32.6611692038494,485
69.47957783152677,125.47664010143575,83
-47.41437453558767,-104.49919750262879,985
-40.666667053443746,19.5347515903743,103
5.222050322663193,-118.9162323537189,388
-69.86188037627656,69.79837572794068,188
72.35031388126467,-2.016166415137917,425
-28.62877247201677,92.49826513012215,811
72.1271262313793,-102.80972169640789,80
-66.11163376017117,22.97626894173888,752
82.24057049851018,171.52055982356848,812
29.425947675859803,92.67680874373013,561
38.807506419427284,-90.10433304580381,3
32.33142193558322,179.35330803011846,242
-64.3917541982363,-79.0428831352602,596
-80.15677945704456,167.49160465906476,496
-42.19556560705648,26.559154554509007,705
28.068094932844232,-60.0594605690617,504
-76.57894576099022,-31.78553802268476,953
7.88353073406094,-121.00375795732609,986
-74.35078101900842,67.23990154643403,893
-46.720519603119286,-149.2241090846234,787
-60.13195508748724,29.603081196010805,447
-80.39586945663241,-117.06547207229195,70
3.14419856613776,40.22694566743462,21
15.929771446596064,-106.79651778404828,519
-28.412208174651717,102.89342065404782,557
-33.036007831099305,-103.4740619710171,656
44.30771155252313,9.415686853515439,340
-16.587558552277343,23.160670276419523,213
-61.826973215315334,-89.98813757578796,640
74.22413601397642,-92.15829777576847,656
57.179043904645965,28.8218654249917,383
-23.809715103739805,-27.916083295508088,227
-32.513002790345226,101.76396178849211,297
62.95003581167404,51.37984475045877,460
-18.682889266760498,28.206218775162426,279
87.29607855235906,-16.68872654198603,160
23.958513265378755,-143.17752748579997,839
1.807114373038047,-161.19004852479253,91
-5.567814199637354,33.17656889155782,223
-62.7819594429086,107.73025786006696,763
79.92433746040456,-166.94358737801838,532
-82.78885530264165,146.65396511870358,239
41.487718667692036,-72.21903006676422,171
49.36692868515206,-59.42825332699542,806
57.4503347984934,2.181187323126096,430
-51.229165740457915,-59.60255352605533,889
51.79616403797476,-169.675689807803,832
-8.75215472720275,170.16534000890408,445
-31.180155382027095,-122.52120996239458,111
12.93151801028067,-158.10614892390578,679
64.3442614340511,-9.95284534429149,732
-78.00478612862982,81.25042489671421,546
-85.70980429233846,35.9896459725548,24
42.575453538037294,-116.03677037144814,31
-24.186511771101337,158.25955840046254,564
31.430091510184084,105.15084977935362,884
-33.244840365898334,-39.35300540148984,730
0.08454993321717552,-133.20650680668714,835
81.25502961837859,-80.71135572544256,188
53.82633667831257,148.22630920331545,469
-88.5526965628887,12.440667081653118,397
-29.16311208638772,94.730450927231,333
27.767827774195325,-141.96653955372872,790
-26.463645819205055,-174.74649146671416,322
-21.187928906113996,19.733318191743706,331
-26.54130401118138,-167.83366842720417,446
74.88369136056309,116.78280914868219,201
27.90810931095936,-115.4321117293004,236
33.25811833909306,75.4333199202515,710
-86.38842854741313,81.74149361993983,222
15.691575755452675,37.52180467778197,816
25.790669248816158,77.0523703111964,528
-23.72468496280885,70.2915193543381,957
-53.378380505511366,142.60911698889544,649
-16.701199403760498,75.23246184162252,662
-55.74036693103443,95.85892739452282,560
-62.829442745753354,-97.2107934484881,818
-78.13640701050358,-80.20380633286017,136
-53.658185759490635,43.51295032828452,293
78.13553547751644,152.91330918051705,85
-83.72647640219581,-75.21338132430122,453
-41.12975284505024,-77.50663061743931,878
-20.209427969104937,-133.3424307103647,123
-82.91627235487536,-123.68352872586456,682
46.804525611819145,-37.75615427475583,225
-2.0734840868975652,164.611376577479,406
20.823261634032818,164.73517727606253,606
69.11045085682179,152.9341903343098,153
52.4955323104833,-122.37954076455135,373
-16.63542392491472,95.97147216756935,361
-46.19818830971038,-7.074659631897418,194
-33.98686381003455,26.780017442700313,939
53.148084490625536,10.798207416500759,718
-54.026650316279046,-18.680768112320578,35
-80.12209092817666,95.28940438255222,308
9.782871437836306,136.98156552280324,271
76.37461482027243,-113.35401011624181,278
78.22261437714303,-27.38970587235994,40
-68.44315611268138,-94.9834149226053,766
60.0471006301029,157.85242470140514,642
-63.785853839722265,-54.77101242344261,71
-52.50257735948207,72.43111269220583,911
42.21190323520591,-42.96671901291168,85
-60.83556327407201,-144.01357407509786,201
36.92149260576994,62.61348487489818,349
-53.318517404597785,26.398068341314115,861
-37.636281833887224,-46.48096100540272,757
-73.07510131168206,8.76924815618861,516
33.45372880198893,74.30900140712075,715
-69.6835249361599,58.93471806295318,412
84.98857604513395,-93.60387573328963,327
19.326600391247652,-2.260676746117838,510
-62.685283341195635,45.06900055853754,980
-44.51462083207624,143.89013106801713,904
77.31275269231335,-81.89205977804939,476
